Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
-1.6415701653888957,2.265308790748263,0.5409477986285672,-0.7958638031656401,-0.5225820545948832,0.7408877092062588,0.4843270199183269,-0.5798607430765822,-1.0107095171233658,-0.28287252907595656,1.1946658763065252,0.1342765834429833,-0.13279362114084317,-0.7952534586355082,-0.11457607180519555,-0.8076493079658904,-0.8133338544138313,-0.23737061945408164,-1.0297478152297754,1.2394439343663566,0.17494324748528137,-0.2114047520679691,-0.3001810351081038,-0.9309273253189907,0.6716858218570791,0.33389318320005607,0.9763695867562598,2.51819917802289,0.29662061394427863,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-0.12199208478129801,0.8869002122228278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,145000
-1.6391982720387737,0.2700795560595842,-0.011408835528269365,-0.7958638031656401,0.3826628245352318,-0.579642519202495,0.2424243683181842,3.1778340351855685,1.8402932867807196,-0.28287252907595656,-1.0953774613396168,0.622115086248609,0.4183997633390833,-0.7952534586355082,-0.11457607180519555,-0.3958567190214501,-0.8133338544138313,3.995738760810374,-1.0297478152297754,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,-0.9337953292437216,0.6598833743354516,-1.0351677229600587,0.33389318320005607,0.14826469566488104,-0.7571386529721538,-0.7116403076202674,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,1.3632682209586204,0.8869002122228278,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,153000
-1.6368263786886514,-0.044956638891259774,-0.18130177650188697,-0.7958638031656401,1.2879077036653468,-0.6126557749127137,1.0648933837586694,-0.5798607430765822,0.7074133597553536,-0.28287252907595656,-0.5482989937084556,0.03670888288185815,-0.24303229803682846,-0.7952534586355082,-0.11457607180519555,-0.8900078257547784,1.1542268264377156,-0.23737061945408164,-1.0297478152297754,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,-0.9337953292437216,-0.9309273253189907,-1.0767982972238912,-1.0007200864300534,-1.0510596293640124,-0.7571386529721538,0.10757169115092623,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-1.978567466956196,1.641443450878524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,109000
-1.6344544853385292,-0.20247473636668178,-0.802501149661896,-1.5251434805064872,-0.5225820545948832,-0.5466292634922761,-1.4508941928828147,-0.5798607430765822,-1.0107095171233658,-0.28287252907595656,-1.285272466633078,-2.541517604445874,0.018784559591136597,-0.7952534586355082,-0.11457607180519555,-0.6944063460061694,-0.8133338544138313,-0.23737061945408164,0.8184834247503759,-0.7560034182998494,-1.0666182691066917,4.31265694218658,-0.3001810351081038,-0.9309273253189907,0.04722720789958971,-2.3353333560601626,-2.221828613320789,-0.7571386529721538,-0.7116403076202674,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-0.12199208478129801,0.1323569735671316,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,82000
-1.632082591988407,0.7951398809776575,0.022166677720768933,-0.06658412582479309,-0.5225820545948832,-0.21649670639008767,-0.9670888896825293,0.004027214776459678,0.5005805100079838,-0.28287252907595656,-0.27928106954271925,0.11232385081673014,0.4928108702438734,-0.7952534586355082,-0.11457607180519555,-0.34026471951395065,-0.8133338544138313,-0.23737061945408164,0.8184834247503759,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,-0.3001810351081038,0.6598833743354516,-0.5772314060578997,0.33389318320005607,-0.12777026803224523,-0.7571386529721538,1.4624223045032851,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,2.1058983738285795,-1.3767295037442608,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,160000
-1.629710698638285,2.422826888223685,1.5547068892995595,-0.7958638031656401,0.3826628245352318,-0.41457624065140075,-1.2573720716027006,-0.5798607430765822,1.2621014568051176,-0.28287252907595656,-0.4194416686878928,0.7513922894920999,0.5038347379334719,-0.7952534586355082,-0.11457607180519555,-0.33202886773506185,-0.8133338544138313,3.995738760810374,-1.0297478152297754,1.2394439343663566,-1.0666182691066917,-0.2114047520679691,-0.9337953292437216,2.250694073989894,-0.8270148516408955,-1.0007200864300534,-0.7559877716188085,-0.7571386529721538,0.9267836899221199,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,0.24932299165368157,-0.6221862650885646,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,170000
-1.6273388052881628,0.007549393600547558,0.15624864742689645,-0.7958638031656401,1.2879077036653468,0.3777418963938515,-0.09623934392201557,-0.5798607430765822,0.7450193324366935,0.323427511995255,-1.285272466633078,-0.4925958926622458,-0.7198145756119648,-0.7952534586355082,-0.11457607180519555,-1.2462084151917192,1.1542268264377156,-0.23737061945408164,-1.0297478152297754,-0.7560034182998494,-1.0666182691066917,-0.2114047520679691,-0.9337953292437216,-0.9309273253189907,0.1721189306910876,0.33389318320005607,0.17682003673699756,1.2481702231472607,-0.7116403076202674,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,2.1058983738285795,-0.6221862650885646,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,144000
-1.6249669119380405,0.007549393600547558,0.1612329930191593,-0.7958638031656401,0.3826628245352318,0.11363585071210075,-0.2413809348821012,-0.5798607430765822,-0.35260499519991645,2.918130913568827,-0.9077431108710781,-0.25355502628748916,-0.5709923618023847,-0.7952534586355082,-0.11457607180519555,-1.1350244161767205,1.1542268264377156,-0.23737061945408164,-1.0297478152297754,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,-0.9337953292437216,-0.9309273253189907,-0.07766451489190818,-1.0007200864300534,-0.7559877716188085,0.45440212634999244,-0.7116403076202674,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,0.24932299165368157,0.1323569735671316,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,130250
-1.6225950185879185,0.06005542609235489,-0.17466206328864825,-0.7958638031656401,0.3826628245352318,-0.41457624065140075,-1.2573720716027006,-0.5798607430765822,-0.5899926977508749,3.015921242773861,-0.23406797304427618,0.2635537866864741,0.013272625746337332,-0.7952534586355082,-0.11457607180519555,-0.6985242718956137,1.1542268264377156,-0.23737061945408164,-1.0297478152297754,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,-0.3001810351081038,-0.9309273253189907,-0.8270148516408955,-1.0007200864300534,-0.7940615597149638,-0.7571386529721538,-0.7116403076202674,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-0.4933071612162776,-1.3767295037442608,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,141000
-1.6202231252377963,-0.4124988663339111,-0.25892524212615586,2.121254906197748,-0.5225820545948832,1.1040335220186661,0.9681323231186123,1.801939639452658,0.06106070429482305,-0.28287252907595656,1.644536186466034,1.7319476801314075,1.672364713030916,-0.7952534586355082,-0.11457607180519555,0.5409714208271516,1.1542268264377156,-0.23737061945408164,0.8184834247503759,-0.7560034182998494,-1.0666182691066917,-0.2114047520679691,-0.3001810351081038,0.6598833743354516,1.0879915644954055,0.33389318320005607,0.5194841296023957,0.880530262525368,0.5801939981343072,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-1.6072523905212164,1.641443450878524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,319900
-1.617851231887674,-1.0950772887274065,0.9215329653971586,0.662695551516054,-0.5225820545948832,1.0380070105982284,0.8713712624785552,-0.5798607430765822,2.1646448011572765,-0.28287252907595656,-1.097638116164539,0.9562844606704627,1.027468453189402,0.6850881195945073,-0.11457607180519555,1.3583797098818655,1.1542268264377156,-0.23737061945408164,-1.0297478152297754,1.2394439343663566,-2.3081797856986648,-0.2114047520679691,-0.3001810351081038,0.6598833743354516,1.0047304159677402,0.33389318320005607,0.966851139732221,0.6465775603114363,-0.03421500094408807,-0.3645997486125213,-0.10777645758359872,3.388184387123089,-0.053522247595718386,-0.08414815963050246,0.6206380680886612,0.8869002122228278,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,239686
-1.6154793385375519,0.7951398809776575,0.5903974179390038,1.391975228856901,-0.5225820545948832,1.1370467777288848,1.0165128534386407,-0.5798607430765822,-0.9543005581013557,-0.28287252907595656,2.4041162076398774,1.4977851987847073,1.4077918884805514,-0.7952534586355082,-0.11457607180519555,0.34331097813382017,-0.8133338544138313,-0.23737061945408164,0.8184834247503759,-0.7560034182998494,0.17494324748528137,-0.2114047520679691,0.333433259027514,-0.9309273253189907,1.129622138759238,1.6685064528301654,1.7092900076072504,-0.7571386529721538,1.5884549196988533,-0.3645997486125213,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,0.24932299165368157,-0.6221862650885646,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,249700
-1.6131074451874299,-1.8826677761045165,-1.499044453903897,-1.5251434805064872,-0.5225820545948832,-1.7020932133499356,1.1132739140786978,-0.5798607430765822,-1.0107095171233658,-0.28287252907595656,0.3785694845096276,-0.7462719141211712,-1.1276976801271104,0.8845002180882495,-0.11457607180519555,-0.0767174625895089,-0.8133338544138313,-0.23737061945408164,0.8184834247503759,-0.7560034182998494,-1.0666182691066917,8.836718636441129,0.9670475531631317,-0.9309273253189907,0.04722720789958971,-2.3353333560601626,-2.221828613320789,-0.7571386529721538,-0.7116403076202674,1.352640376624557,-0.10777645758359872,-0.26659287010160604,-0.053522247595718386,-0.08414815963050246,-0.12199208478129801,0.8869002122228278,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,113000
